0.5,0.5,0.6,0.4,0.5,0.5,0.333,0.667,4,2,97,101,103,100,0
0.25,0.75,0.833,0.167,0.5,0.5,0.333,0.667,4,2,101,98,102,101,0
0.2,0.8,0.2,0.8,0.4,0.6,0.6,0.4,0,3,102,114,99,100,1
0.75,0.25,0.571,0.429,0.333,0.667,0.6,0.4,5,3,99,95,100,100,0
0.5,0.5,0.5,0.5,0.667,0.333,0.4,0.6,3,4,102,108,113,107,0
0.571,0.429,0.833,0.167,0.333,0.667,0.2,0.8,7,1,104,100,105,113,1
0.5,0.5,0.5,0.5,0.571,0.429,0.4,0.6,3,4,102,97,94,95,0
0.5,0.5,0.429,0.571,0.333,0.667,0.667,0.333,3,4,102,100,101,101,1
0.4,0.6,0.5,0.5,0.714,0.286,0.5,0.5,3,5,99,102,105,101,1
0.4,0.6,0.5,0.5,0.429,0.571,0.6,0.4,3,4,98,103,95,100,1
0.5,0.5,0.6,0.4,0.2,0.8,0.167,0.833,4,0,102,108,90,102,0
0.5,0.5,0.375,0.625,0.857,0.143,0.8,0.2,3,8,91,100,114,97,0
0.4,0.6,0.429,0.571,0.2,0.8,0.333,0.667,3,1,101,101,102,109,1
0.167,0.833,0.2,0.8,0.6,0.4,0.571,0.429,0,5,91,104,100,97,0
0.5,0.5,0.5,0.5,0.75,0.25,0.571,0.429,4,5,103,102,102,91,0
0.25,0.75,0.25,0.75,0.6,0.4,0.667,0.333,1,5,102,110,99,96,1
0.714,0.286,0.4,0.6,0.5,0.5,0.571,0.429,5,4,97,90,96,89,1
0.2,0.8,0.833,0.167,0.857,0.143,0.833,0.167,4,9,100,99,113,95,0
0.5,0.5,0.4,0.6,0.714,0.286,0.4,0.6,3,5,102,102,105,103,1
0.429,0.571,0.5,0.5,0.625,0.375,0.833,0.167,3,8,101,98,104,100,1
0.667,0.333,0.5,0.5,0.6,0.4,0.429,0.571,5,4,101,99,101,99,1
0.5,0.5,0.5,0.5,0.2,0.8,0.286,0.714,4,1,102,103,101,108,1
0.5,0.5,0.5,0.5,0.429,0.571,0.6,0.4,4,4,99,103,102,108,1
0.571,0.429,0.5,0.5,0.167,0.833,0.833,0.167,5,4,95,95,102,103,1
0.4,0.6,0.375,0.625,0.429,0.571,0.5,0.5,3,4,90,100,103,103,1
0.333,0.667,0.571,0.429,0.857,0.143,0.6,0.4,4,7,100,100,104,95,0
0.667,0.333,0.5,0.5,0.143,0.857,0.2,0.8,5,0,114,107,92,106,1
0.5,0.5,0.429,0.571,0.5,0.5,0.5,0.5,4,4,101,101,95,90,1
0.333,0.667,0.25,0.75,0.2,0.8,0.286,0.714,2,1,102,108,92,102,1
0.6,0.4,0.625,0.375,0.333,0.667,0.167,0.833,6,1,102,97,104,112,1
0.857,0.143,0.857,0.143,0.2,0.8,0.25,0.75,10,1,114,97,94,103,1
0.429,0.571,0.5,0.5,0.571,0.429,0.5,0.5,4,5,101,108,100,101,0
0.714,0.286,0.333,0.667,0.6,0.4,0.571,0.429,5,5,105,105,98,96,1
0.429,0.571,0.5,0.5,0.857,0.143,0.667,0.333,4,8,96,101,102,94,1
0.571,0.429,0.4,0.6,0.571,0.429,0.5,0.5,4,5,104,102,100,102,1
0.75,0.25,0.625,0.375,0.143,0.857,0.167,0.833,6,0,103,92,92,106,1
0.4,0.6,0.5,0.5,0.571,0.429,0.429,0.571,3,5,102,110,101,100,1
0.625,0.375,0.714,0.286,0.5,0.5,0.444,0.556,8,4,103,100,95,91,0
0.6,0.4,0.375,0.625,0.429,0.571,0.429,0.571,4,4,100,99,103,103,1
0.2,0.8,0.25,0.75,0.6,0.4,0.5,0.5,1,5,99,106,97,97,1
0.167,0.833,0.714,0.286,0.5,0.5,0.375,0.625,4,4,102,103,91,100,0
0.286,0.714,0.571,0.429,0.333,0.667,0.143,0.857,4,1,98,99,101,111,1
0.714,0.286,0.5,0.5,0.5,0.5,0.5,0.5,6,4,113,104,101,97,0
0.4,0.6,0.25,0.75,0.667,0.333,0.625,0.375,3,7,103,108,102,96,1
0.714,0.286,0.5,0.5,0.625,0.375,0.5,0.5,6,6,101,99,96,96,1
0.375,0.625,0.5,0.5,0.5,0.5,0.6,0.4,4,5,101,108,101,96,0
0.5,0.5,0.444,0.556,0.625,0.375,0.5,0.5,5,6,93,101,110,104,1
0.143,0.857,0.143,0.857,0.571,0.429,0.571,0.429,0,6,91,104,101,100,0
0.625,0.375,0.4,0.6,0.333,0.667,0.25,0.75,5,2,104,100,99,104,1
0.8,0.2,0.625,0.375,0.429,0.571,0.375,0.625,7,4,102,91,102,103,1
0.2,0.8,0.222,0.778,0.556,0.444,0.714,0.286,1,8,94,103,102,100,1
0.6,0.4,0.444,0.556,0.857,0.143,0.571,0.429,5,8,96,97,102,95,1
0.875,0.125,0.857,0.143,0.667,0.333,0.556,0.444,11,7,114,97,102,97,1
0.75,0.25,0.4,0.6,0.143,0.857,0.714,0.286,6,4,96,90,103,104,0
0.333,0.667,0.125,0.875,0.571,0.429,0.429,0.571,1,5,100,109,98,103,0
0.375,0.625,0.571,0.429,0.667,0.333,0.375,0.625,5,5,98,98,101,99,1
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,4,5,103,109,97,101,1
0.556,0.444,0.625,0.375,0.455,0.545,0.25,0.75,8,4,101,99,103,107,1
0.5,0.5,0.667,0.333,0.571,0.429,0.625,0.375,6,7,102,95,100,99,0
0.667,0.333,0.333,0.667,0.333,0.667,0.222,0.778,5,2,100,99,94,102,1
0.333,0.667,0.5,0.5,0.429,0.571,0.333,0.667,4,4,100,108,100,102,1
0.625,0.375,0.429,0.571,0.286,0.714,0.125,0.875,6,1,110,105,100,109,1
0.571,0.429,0.375,0.625,0.143,0.857,0.75,0.25,5,5,100,101,103,103,1
0.125,0.875,0.143,0.857,0.625,0.375,0.429,0.571,0,6,90,103,96,96,0
0.667,0.333,0.4,0.6,0.75,0.25,0.5,0.5,6,7,105,100,100,99,0
0.833,0.167,0.625,0.375,0.571,0.429,0.5,0.5,8,6,101,90,99,102,1
0.5,0.5,0.5,0.5,0.667,0.333,0.5,0.5,5,7,95,91,102,98,1
0.857,0.143,0.5,0.5,0.5,0.5,0.429,0.571,8,5,102,96,96,102,1
0.75,0.25,0.333,0.667,0.889,0.111,0.857,0.143,6,12,105,104,114,98,0
0.667,0.333,0.4,0.6,0.455,0.545,0.2,0.8,6,4,96,91,103,107,1
0.444,0.556,0.667,0.333,0.333,0.667,0.2,0.8,6,2,102,96,95,103,1
0.714,0.286,0.333,0.667,0.111,0.889,0.143,0.857,6,0,102,100,90,104,1
0.571,0.429,0.667,0.333,0.6,0.4,0.5,0.5,8,6,101,99,95,91,1
0.571,0.429,0.444,0.556,0.6,0.4,0.4,0.6,6,6,99,103,105,100,0
0.889,0.111,0.875,0.125,0.75,0.25,0.571,0.429,13,8,114,100,101,98,1
0.333,0.667,0.222,0.778,0.667,0.333,0.455,0.545,2,7,99,105,101,98,0
0.571,0.429,0.444,0.556,0.4,0.6,0.5,0.5,6,5,95,102,101,108,1
0.143,0.857,0.667,0.333,0.667,0.333,0.444,0.556,5,6,102,103,97,97,0
0.286,0.714,0.111,0.889,0.857,0.143,0.625,0.375,1,9,100,109,102,91,1
0.667,0.333,0.429,0.571,0.444,0.556,0.571,0.429,7,6,110,105,98,98,0
0.429,0.571,0.3,0.7,0.667,0.333,0.333,0.667,4,6,100,103,106,106,1
0.875,0.125,0.5,0.5,0.6,0.4,0.625,0.375,9,9,103,96,101,99,1
0.667,0.333,0.5,0.5,0.571,0.429,0.5,0.5,7,5,97,96,104,106,0
0.4,0.6,0.429,0.571,0.444,0.556,0.625,0.375,5,7,100,107,98,97,0
0.625,0.375,0.5,0.5,0.5,0.5,0.375,0.625,7,5,97,95,96,103,1
0.7,0.3,0.4,0.6,0.111,0.889,0.125,0.875,7,0,97,93,90,104,1
0.625,0.375,0.375,0.625,0.455,0.545,0.167,0.833,6,4,101,101,103,108,0
0.857,0.143,0.556,0.444,0.625,0.375,0.444,0.556,9,7,101,92,95,100,1
0.333,0.667,0.182,0.818,0.5,0.5,0.667,0.333,2,7,95,104,103,96,1
0.5,0.5,0.444,0.556,0.9,0.1,0.875,0.125,6,14,100,103,114,99,0
0.667,0.333,0.286,0.714,0.667,0.333,0.5,0.5,6,8,104,105,101,97,0
0.286,0.714,0.222,0.778,0.5,0.5,0.3,0.7,2,5,98,105,100,102,0
0.375,0.625,0.111,0.889,0.6,0.4,0.5,0.5,2,7,100,108,105,101,1
0.6,0.4,0.429,0.571,0.625,0.375,0.667,0.333,7,9,109,104,101,99,1
0.75,0.25,0.333,0.667,0.455,0.545,0.286,0.714,7,5,102,99,103,106,1
0.889,0.111,0.5,0.5,0.556,0.444,0.375,0.625,10,6,103,96,100,100,1
0.727,0.273,0.4,0.6,0.444,0.556,0.667,0.333,8,8,97,92,99,97,1
0.5,0.5,0.333,0.667,0.571,0.429,0.5,0.5,5,7,96,105,97,96,1
0.125,0.875,0.667,0.333,0.111,0.889,0.111,0.889,5,0,101,102,90,104,1
0.875,0.125,0.556,0.444,0.6,0.4,0.429,0.571,10,7,100,91,106,102,1
0.6,0.4,0.455,0.545,0.636,0.364,0.429,0.571,6,8,95,92,109,105,0
0.6,0.4,0.556,0.444,0.5,0.5,0.571,0.429,9,7,101,100,103,97,1
0.444,0.556,0.444,0.556,0.6,0.4,0.286,0.714,6,6,100,104,103,104,0
0.9,0.1,0.889,0.111,0.25,0.75,0.222,0.778,15,2,114,100,98,105,1
0.625,0.375,0.4,0.6,0.625,0.375,0.6,0.4,7,9,94,100,102,100,1
0.5,0.5,0.364,0.636,0.75,0.25,0.5,0.5,6,8,101,101,100,99,0
0.571,0.429,0.571,0.429,0.667,0.333,0.5,0.5,6,8,103,105,99,94,0
0.5,0.5,0.5,0.5,0.111,0.889,0.1,0.9,7,0,103,99,90,103,1
0.778,0.222,0.333,0.667,0.5,0.5,0.571,0.429,8,6,104,101,103,106,1
0.571,0.429,0.455,0.545,0.75,0.25,0.4,0.6,7,9,96,97,97,91,1
0.364,0.636,0.429,0.571,0.667,0.333,0.4,0.6,5,8,100,107,95,99,0
0.6,0.4,0.375,0.625,0.5,0.5,0.455,0.545,7,6,103,103,94,93,0
0.556,0.444,0.333,0.667,0.455,0.545,0.25,0.75,6,5,97,103,104,108,0
0.222,0.778,0.667,0.333,0.636,0.364,0.556,0.444,6,10,101,102,102,99,1
0.636,0.364,0.5,0.5,0.429,0.571,0.182,0.818,9,3,109,104,96,104,1
0.556,0.444,0.333,0.667,0.444,0.556,0.6,0.4,6,8,100,102,97,97,1
0.6,0.4,0.375,0.625,0.444,0.556,0.111,0.889,7,3,104,102,102,108,0
0.889,0.111,0.556,0.444,0.625,0.375,0.545,0.455,11,9,100,91,101,101,1
0.667,0.333,0.538,0.462,0.9,0.1,0.5,0.5,9,11,100,96,104,97,1
0.545,0.455,0.5,0.5,0.5,0.5,0.5,0.5,8,6,101,98,102,106,1
0.8,0.2,0.333,0.667,0.9,0.1,0.444,0.556,9,11,104,100,104,97,0
0.4,0.6,0.444,0.556,0.9,0.1,0.556,0.444,6,12,100,105,99,90,0
0.333,0.667,0.429,0.571,0.111,0.889,0.091,0.909,5,0,99,106,89,102,1
0.667,0.333,0.556,0.444,0.75,0.25,0.556,0.444,9,9,101,95,99,98,1
0.545,0.455,0.375,0.625,0.444,0.556,0.2,0.8,7,4,102,103,103,109,1
0.667,0.333,0.455,0.545,0.636,0.364,0.5,0.5,9,10,96,99,102,99,0
0.444,0.556,0.545,0.455,0.75,0.25,0.333,0.667,8,9,97,97,96,92,0
0.667,0.333,0.5,0.5,0.625,0.375,0.455,0.545,10,8,109,103,96,96,1
0.6,0.4,0.333,0.667,0.5,0.5,0.333,0.667,7,6,100,101,98,105,1
0.545,0.455,0.375,0.625,0.909,0.091,0.889,0.111,7,16,105,103,114,98,0
0.455,0.545,0.333,0.667,0.3,0.7,0.667,0.333,6,7,106,108,101,101,0
0.9,0.1,0.5,0.5,0.429,0.571,0.167,0.833,12,3,103,97,96,104,1
0.625,0.375,0.5,0.5,0.364,0.636,0.444,0.556,9,6,100,100,98,104,1
0.909,0.091,0.9,0.1,0.417,0.583,0.333,0.667,17,6,115,99,105,108,1
0.444,0.556,0.364,0.636,0.25,0.75,0.2,0.8,6,2,100,101,96,105,1
0.9,0.1,0.6,0.4,0.636,0.364,0.545,0.455,13,11,98,89,102,99,1
0.5,0.5,0.5,0.5,0.444,0.556,0.182,0.818,7,4,95,93,102,109,1
0.5,0.5,0.444,0.556,0.714,0.286,0.538,0.462,6,10,100,106,101,96,0
0.429,0.571,0.154,0.846,0.625,0.375,0.417,0.583,3,8,96,103,96,96,1
0.727,0.273,0.333,0.667,0.5,0.5,0.3,0.7,9,6,103,99,97,106,1
0.583,0.417,0.375,0.625,0.3,0.7,0.7,0.3,8,8,103,102,101,101,1
0.25,0.75,0.182,0.818,0.7,0.3,0.556,0.444,2,10,96,105,101,95,0
0.6,0.4,0.455,0.545,0.111,0.889,0.083,0.917,9,0,96,100,91,103,1
0.4,0.6,0.545,0.455,0.385,0.615,0.429,0.571,8,6,96,97,100,107,0
0.636,0.364,0.333,0.667,0.583,0.417,0.5,0.5,8,9,101,100,102,96,1
0.714,0.286,0.571,0.429,0.5,0.5,0.375,0.625,11,7,100,95,106,105,0
0.636,0.364,0.5,0.5,0.692,0.308,0.5,0.5,11,11,102,100,109,102,1
0.75,0.25,0.5,0.5,0.909,0.091,0.6,0.4,9,14,99,98,99,89,1
0.625,0.375,0.385,0.615,0.385,0.615,0.5,0.5,8,7,95,96,101,107,1
0.615,0.385,0.375,0.625,0.5,0.5,0.364,0.636,9,7,103,102,100,100,1
0.75,0.25,0.429,0.571,0.583,0.417,0.444,0.556,10,9,96,91,101,97,0
0.5,0.5,0.273,0.727,0.364,0.636,0.4,0.6,6,6,96,105,97,103,1
0.417,0.583,0.3,0.7,0.667,0.333,0.5,0.5,6,10,104,109,100,99,1
0.571,0.429,0.5,0.5,0.917,0.083,0.9,0.1,8,18,95,93,115,99,0
0.5,0.5,0.154,0.846,0.5,0.5,0.444,0.556,4,8,95,102,106,105,1
0.909,0.091,0.5,0.5,0.444,0.556,0.444,0.556,13,6,103,96,99,105,0
0.3,0.7,0.636,0.364,0.667,0.333,0.333,0.667,8,9,101,101,101,100,0
0.444,0.556,0.167,0.833,0.636,0.364,0.455,0.545,4,10,101,108,96,99,0
0.111,0.889,0.077,0.923,0.222,0.778,0.182,0.818,0,2,90,102,97,106,1
0.5,0.5,0.333,0.667,0.667,0.333,0.462,0.538,7,10,100,101,100,99,0
0.667,0.333,0.5,0.5,0.625,0.375,0.571,0.429,12,11,102,100,100,96,0
0.778,0.222,0.5,0.5,0.364,0.636,0.364,0.636,10,6,98,98,96,103,1
0.75,0.25,0.333,0.667,0.917,0.083,0.909,0.091,10,19,102,98,115,99,0
0.667,0.333,0.385,0.615,0.5,0.5,0.4,0.6,9,8,96,96,105,104,1
0.385,0.615,0.444,0.556,0.4,0.6,0.167,0.833,7,4,101,107,101,109,1
0.643,0.357,0.375,0.625,0.7,0.3,0.6,0.4,10,11,103,101,101,95,0
0.364,0.636,0.545,0.455,0.2,0.8,0.077,0.923,8,1,96,98,91,102,1
0.909,0.091,0.545,0.455,0.545,0.455,0.273,0.727,14,7,98,89,96,103,1
0.444,0.556,0.5,0.5,0.222,0.778,0.167,0.833,7,2,99,103,96,105,0
0.636,0.364,0.5,0.5,0.917,0.083,0.545,0.455,11,15,97,99,98,88,0
0.692,0.308,0.429,0.571,0.692,0.308,0.444,0.556,10,11,96,92,108,103,1
0.455,0.545,0.333,0.667,0.7,0.3,0.636,0.364,7,12,100,101,101,95,1
0.462,0.538,0.3,0.7,0.583,0.417,0.5,0.5,7,10,105,108,102,97,0
0.625,0.375,0.6,0.4,0.364,0.636,0.333,0.667,12,6,99,95,96,102,0
0.5,0.5,0.5,0.5,0.667,0.333,0.4,0.6,8,10,96,94,101,99,0
0.615,0.385,0.5,0.5,0.222,0.778,0.231,0.769,12,3,101,100,97,105,1
0.667,0.333,0.5,0.5,0.429,0.571,0.444,0.556,11,8,100,100,102,107,0
0.7,0.3,0.385,0.615,0.545,0.455,0.25,0.75,10,7,98,97,95,102,1
0.4,0.6,0.154,0.846,0.833,0.167,0.5,0.5,4,13,101,109,102,96,1
0.417,0.583,0.545,0.455,0.556,0.444,0.154,0.846,9,5,97,98,95,101,1
0.4,0.6,0.5,0.5,0.5,0.5,0.364,0.636,7,8,99,104,106,105,1
0.8,0.2,0.5,0.5,0.692,0.308,0.333,0.667,11,10,98,97,102,99,0
0.429,0.571,0.5,0.5,0.429,0.571,0.3,0.7,9,7,102,107,104,108,1
0.6,0.4,0.375,0.625,0.667,0.333,0.455,0.545,10,11,102,101,101,99,1
0.714,0.286,0.429,0.571,0.833,0.167,0.455,0.545,11,13,96,92,102,97,1
0.545,0.455,0.231,0.769,0.462,0.538,0.545,0.455,7,10,95,102,97,97,1
0.273,0.727,0.636,0.364,0.5,0.5,0.333,0.667,8,8,100,101,101,102,0
0.2,0.8,0.071,0.929,0.364,0.636,0.385,0.615,1,7,91,102,96,102,0
0.917,0.083,0.583,0.417,0.583,0.417,0.545,0.455,16,11,98,88,102,97,1
0.556,0.444,0.6,0.4,0.917,0.083,0.917,0.083,12,20,100,96,115,99,0
0.444,0.556,0.5,0.5,0.7,0.3,0.583,0.417,8,12,95,94,102,96,1
0.556,0.444,0.143,0.857,0.917,0.083,0.923,0.077,5,21,95,102,115,100,0
0.727,0.273,0.385,0.615,0.222,0.778,0.214,0.786,11,3,98,97,96,105,1
0.583,0.417,0.5,0.5,0.5,0.5,0.333,0.667,11,8,96,99,106,105,1
0.692,0.308,0.4,0.6,0.429,0.571,0.273,0.727,11,7,108,102,105,109,1
0.455,0.545,0.5,0.5,0.6,0.4,0.5,0.5,8,11,99,104,100,100,0
0.727,0.273,0.5,0.5,0.5,0.5,0.308,0.692,11,8,98,98,105,105,0
